customer_id,customer_name,customer_segment,city,state,customer_since
C02404,Customer_2404,Consumer,Ahmedabad,Gujarat,2025-04-23
C02405,Customer_2405,Small Business,Kolkata,West Bengal,2025-11-22
C02406,Customer_2406,Small Business,Kolkata,West Bengal,2021-06-29
C02407,Customer_2407,Consumer,Chennai,Tamil Nadu,2020-04-19
C02408,Customer_2408,Consumer,Delhi,Delhi,2021-06-28
C02409,Customer_2409,Enterprise,Kochi,Kerala,2022-01-12
C02410,Customer_2410,Consumer,Ahmedabad,Gujarat,2023-07-13
C02411,Customer_2411,Small Business,Delhi,Delhi,2025-02-18
C02412,Customer_2412,Consumer,Jaipur,Rajasthan,2022-12-24
C02413,Customer_2413,Consumer,Jaipur,Rajasthan,2020-11-28
C02414,Customer_2414,Consumer,Hyderabad,Telangana,2024-03-16
C02415,Customer_2415,Consumer,Chennai,Tamil Nadu,2023-03-02
C02416,Customer_2416,Enterprise,Kolkata,West Bengal,2021-08-14
C02417,Customer_2417,Consumer,Mumbai,Maharashtra,2022-02-21
C02418,Customer_2418,Consumer,Kolkata,West Bengal,2021-06-23
C02419,Customer_2419,Consumer,Kolkata,West Bengal,2024-04-07
C02420,Customer_2420,Consumer,Bengaluru,Karnataka,2024-02-28
C02421,Customer_2421,Consumer,Kolkata,West Bengal,2021-09-10
C02422,Customer_2422,Consumer,Hyderabad,Telangana,2025-01-07
C02423,Customer_2423,Small Business,Delhi,Delhi,2022-09-18
C02424,Customer_2424,Consumer,Jaipur,Rajasthan,2025-11-16
C02425,Customer_2425,Consumer,Kolkata,West Bengal,2025-12-10
C02426,Customer_2426,Enterprise,Kolkata,West Bengal,2024-06-04
C02427,Customer_2427,Consumer,Bengaluru,Karnataka,2024-02-27
C02428,Customer_2428,Enterprise,Ahmedabad,Gujarat,2021-06-05
C02429,Customer_2429,Consumer,Mumbai,Maharashtra,2022-07-05
C02430,Customer_2430,Small Business,Ahmedabad,Gujarat,2021-12-17
C02431,Customer_2431,Small Business,Mumbai,Maharashtra,2025-04-20
C02432,Customer_2432,Small Business,Kochi,Kerala,2021-07-13
C02433,Customer_2433,Enterprise,Kolkata,West Bengal,2022-08-26
C02434,Customer_2434,Consumer,Bengaluru,Karnataka,2022-12-13
C02435,Customer_2435,Enterprise,Pune,Maharashtra,2022-06-08
C02436,Customer_2436,Consumer,Chennai,Tamil Nadu,2022-03-03
C02437,Customer_2437,Consumer,Jaipur,Rajasthan,2022-09-08
C02438,Customer_2438,Consumer,Delhi,Delhi,2022-03-12
C02439,Customer_2439,Consumer,Jaipur,Rajasthan,2020-02-12
C02440,Customer_2440,Consumer,Delhi,Delhi,2024-05-28
C02441,Customer_2441,Consumer,Kochi,Kerala,2024-11-12
C02442,Customer_2442,Consumer,Ahmedabad,Gujarat,2020-12-15
C02443,Customer_2443,Small Business,Hyderabad,Telangana,2024-04-16
C02444,Customer_2444,Small Business,Kolkata,West Bengal,2023-02-03
C02445,Customer_2445,Consumer,Pune,Maharashtra,2025-08-10
C02446,Customer_2446,Consumer,Delhi,Delhi,2024-11-15
C02447,Customer_2447,Consumer,Chennai,Tamil Nadu,2021-08-06
C02448,Customer_2448,Consumer,Delhi,Delhi,2021-03-07
C02449,Customer_2449,Consumer,Hyderabad,Telangana,2025-04-16
C02450,Customer_2450,Consumer,Jaipur,Rajasthan,2025-10-01
C02451,Customer_2451,Consumer,Bengaluru,Karnataka,2023-09-10
C02452,Customer_2452,Enterprise,Jaipur,Rajasthan,2025-07-23
C02453,Customer_2453,Consumer,Kochi,Kerala,2023-04-04
C02454,Customer_2454,Consumer,Bengaluru,Karnataka,2023-03-08
C02455,Customer_2455,Consumer,Jaipur,Rajasthan,2020-10-25
C02456,Customer_2456,Consumer,Chennai,Tamil Nadu,2025-04-23
C02457,Customer_2457,Consumer,Jaipur,Rajasthan,2022-02-27
C02458,Customer_2458,Small Business,Chennai,Tamil Nadu,2022-04-29
C02459,Customer_2459,Consumer,Chennai,Tamil Nadu,2023-10-09
C02460,Customer_2460,Consumer,Bengaluru,Karnataka,2023-03-23
C02461,Customer_2461,Enterprise,Ahmedabad,Gujarat,2025-05-03
C02462,Customer_2462,Small Business,Mumbai,Maharashtra,2022-05-27
C02463,Customer_2463,Small Business,Kolkata,West Bengal,2023-02-12
C02464,Customer_2464,Consumer,Delhi,Delhi,2024-04-26
C02465,Customer_2465,Small Business,Mumbai,Maharashtra,2024-07-04
C02466,Customer_2466,Consumer,Hyderabad,Telangana,2025-03-18
C02467,Customer_2467,Consumer,Ahmedabad,Gujarat,2023-10-14
C02468,Customer_2468,Consumer,Mumbai,Maharashtra,2020-05-24
C02469,Customer_2469,Consumer,Bengaluru,Karnataka,2023-04-17
C02470,Customer_2470,Consumer,Hyderabad,Telangana,2025-02-04
C02471,Customer_2471,Consumer,Pune,Maharashtra,2025-01-28
C02472,Customer_2472,Enterprise,Ahmedabad,Gujarat,2025-02-09
C02473,Customer_2473,Enterprise,Mumbai,Maharashtra,2023-01-03
C02474,Customer_2474,Small Business,Hyderabad,Telangana,2023-02-25
C02475,Customer_2475,Consumer,Pune,Maharashtra,2024-09-30
C02476,Customer_2476,Small Business,Jaipur,Rajasthan,2021-07-21
C02477,Customer_2477,Consumer,Hyderabad,Telangana,2024-12-18
C02478,Customer_2478,Small Business,Bengaluru,Karnataka,2021-06-14
C02479,Customer_2479,Consumer,Jaipur,Rajasthan,2024-04-10
C02480,Customer_2480,Small Business,Bengaluru,Karnataka,2021-11-11
C02481,Customer_2481,Consumer,Mumbai,Maharashtra,2025-09-01
C02482,Customer_2482,Small Business,Kolkata,West Bengal,2022-12-06
C02483,Customer_2483,Enterprise,Mumbai,Maharashtra,2021-12-29
C02484,Customer_2484,Consumer,Jaipur,Rajasthan,2024-09-25
C02485,Customer_2485,Consumer,Chennai,Tamil Nadu,2025-12-31
C02486,Customer_2486,Enterprise,Mumbai,Maharashtra,2021-10-29
C02487,Customer_2487,Consumer,Jaipur,Rajasthan,2024-05-31
C02488,Customer_2488,Small Business,Hyderabad,Telangana,2021-11-11
C02489,Customer_2489,Consumer,Kochi,Kerala,2022-08-30
C02490,Customer_2490,Consumer,Mumbai,Maharashtra,2025-11-02
C02491,Customer_2491,Consumer,Hyderabad,Telangana,2022-04-06
C02492,Customer_2492,Consumer,Bengaluru,Karnataka,2020-10-23
C02493,Customer_2493,Small Business,Ahmedabad,Gujarat,2023-06-07
C02494,Customer_2494,Consumer,Kolkata,West Bengal,2025-11-22
C02495,Customer_2495,Consumer,Bengaluru,Karnataka,2024-09-24
C02496,Customer_2496,Consumer,Bengaluru,Karnataka,2025-07-17
C02497,Customer_2497,Consumer,Jaipur,Rajasthan,2020-11-25
C02498,Customer_2498,Small Business,Chennai,Tamil Nadu,2023-03-01
C02499,Customer_2499,Enterprise,Delhi,Delhi,2025-03-05
C02500,Customer_2500,Consumer,Kochi,Kerala,2021-01-16
